totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,Circularity,Elongation,EulerNumber,Class
245,0.700727,17.661928,30.718367,31.885714,0.507246,2.34185,0.913043,1,0
79,0.708335,10.029253,30.620253,31.21519,0.607692,1.303339,0.769231,1,0
394,0.477848,22.397687,38.230964,34.233503,0.304247,4.007052,0.945946,1,0
528,0.452656,25.928179,24.238636,24.729167,0.752137,1.303875,0.962963,1,0
1776,0.508787,47.552849,22.581644,24.814752,0.685185,1.60739,0.888889,1,0
0,0,0,0,0,0,0,0,0,0
45,0.669387,7.569398,32.755556,32.222222,0.714286,0.913476,0.777778,1,0
25,0.764566,5.641896,32.44,31.32,0.714286,0.865053,0.714286,1,0
49,0.825751,7.898654,32.346939,33.081633,0.6125,1.178227,0.8,1,0
785,0.801226,31.61476,24.863694,39.067516,0.588456,2.186176,0.630435,0,0
2,1,1.595769,34,32.5,1,0,0.5,1,0
17,0.759283,4.652426,32.411765,31.058824,0.85,0.77035,0.8,1,0
72,0.798192,9.574615,30.819444,29.902778,0.654545,1.060122,0.909091,1,0
7,0.377964,2.985411,32,31.285714,0.777778,0.53007,1,1,0
160,0.466784,14.272993,34.0125,30.7375,0.714286,1.192725,0.875,1,0
0,0,0,0,0,0,0,0,0,0
310,0.782821,19.867165,30.619355,26.845161,0.59387,1.368419,0.62069,1,0
0,0,0,0,0,0,0,0,0,0
9,0.694588,3.385138,32.333333,32.111111,0.75,0.600731,0.75,1,0
0,0,0,0,0,0,0,0,0,0
508,0.716565,25.432375,19.572835,35.082677,0.345578,2.841197,0.833333,1,0
965,0.93132,35.052477,28.944041,28.063212,0.356879,3.998578,1,1,0
371,0.603215,21.734118,34.843666,29.380054,0.520337,1.685048,0.741935,1,0
2,1,1.595769,32,31.5,1,0,0.5,1,0
0,0,0,0,0,0,0,0,0,0
19,0.96096,4.918491,34.789474,26.789474,0.387755,1.196145,1,1,0
0,0,0,0,0,0,0,0,0,0
81,0.674171,10.155413,28.530864,30.17284,0.84375,1.074488,0.666667,1,0
35,0.524288,6.675581,31.771429,31.371429,0.833333,0.826936,0.857143,1,0
0,0,0,0,0,0,0,0,0,0
45,0.518878,7.569398,31.177778,31.666667,0.803571,0.848098,0.875,1,0
32,0.587048,6.383076,33.21875,31.34375,0.761905,0.849752,0.857143,1,0
122,0.736022,12.463355,34.934426,28.631148,0.652406,1.251292,0.647059,1,0
190,0.709914,15.553633,31.584211,30.415789,0.714286,1.160007,0.736842,1,0
9,0.694588,3.385138,31.333333,31.888889,0.75,0.600731,0.75,1,0
40,0.661537,7.136496,31.225,31.65,0.714286,0.90375,0.875,1,0
397,0.763388,22.482796,29.163728,32.267003,0.539402,1.582059,0.71875,1,0
528,0.922419,25.928179,33.193182,34.401515,0.40553,2.300197,0.738095,1,0
10,0.935414,3.568248,33,31.5,1,0.795775,0.4,1,0
0,0,0,0,0,0,0,0,0,0
21,0.645569,5.170883,31.190476,28,0.7,0.791209,0.833333,1,0
363,0.666927,21.498511,33.92562,31.22865,0.390323,4.767375,0.967742,-1,0
0,0,0,0,0,0,0,0,0,0
261,0.590251,18.229523,27.770115,35.049808,0.731092,1.086616,0.809524,1,0
530,0.927101,25.977239,33.85283,38.666038,0.364011,4.071649,0.464286,1,0
659,0.708597,28.966616,24.162367,24.056146,0.665657,1.293493,0.909091,1,0
0,0,0,0,0,0,0,0,0,0
1164,0.685582,38.497413,30.007732,27.068729,0.494898,3.012734,0.979592,1,0
71,0.746648,9.507892,31.084507,32.084507,0.657407,1.218385,0.75,1,0
704,0.802329,29.939283,32.224432,30.399148,0.55259,2.450095,0.530612,0,0
44,0.909177,7.484821,33.886364,30.318182,0.488889,1.203768,0.9,1,0
594,0.691307,27.500987,28.853535,40.60101,0.6,1.380111,0.909091,1,0
4,0,2.256758,30.5,41.5,1,0.31831,1,1,0
556,0.93713,26.606788,34.589928,26.082734,0.308204,2.715655,0.931818,1,0
0,0,0,0,0,0,0,0,0,0
525,0.705771,25.854415,38.48,26.752381,0.651365,1.290058,0.83871,1,0
13,0.523557,4.068429,31.384615,30.615385,0.8125,0.642201,1,1,0
2,1,1.595769,34,29.5,1,0,0.5,1,0
0,0,0,0,0,0,0,0,0,0
147,0.662839,13.68087,37.013605,35.891156,0.706731,1.609513,0.8125,1,0
83,0.571145,10.280023,31.156627,33.626506,0.754545,0.954741,0.909091,1,0
78,0.858865,9.965575,33.307692,33.410256,0.5,2.088856,0.923077,0,0
25,0.657939,5.641896,32.2,31.56,0.833333,0.780296,0.833333,1,0
17,0.707107,4.652426,32,32,0.68,0.729689,1,1,0
2,1,1.595769,31,31.5,1,0,0.5,1,0
828,0.36695,32.469098,43.507246,38.740338,0.589744,2.18503,0.923077,1,0
12,0,3.90882,31.5,31.5,0.75,0.618415,1,1,0
658,0.78276,28.94463,40.074468,31.586626,0.505376,2.066267,0.738095,1,0
0,0,0,0,0,0,0,0,0,0
298,0.668106,19.478845,31.365772,31.057047,0.483766,1.722738,0.785714,1,0
15,0.552682,4.370194,31.666667,31.733333,0.75,0.720878,0.8,1,0
356,0.651606,21.290216,33.030899,34.477528,0.712,1.241556,0.8,1,0
6,0.790569,2.763953,56.5,43,1,0.477465,0.666667,1,0
289,0.38291,19.182446,32.401384,31.629758,0.598344,1.333784,0.913043,1,0
267,0.953855,18.437868,25.614232,30.955056,0.267,4.023183,0.4,1,0
0,0,0,0,0,0,0,0,0,0
79,0.961488,10.029253,26.21519,57.455696,0.692982,1.62317,0.315789,1,0
72,0.529717,9.574615,32.722222,30.666667,0.8,0.91215,0.9,1,0
157,0.45103,14.13855,33.484076,34.242038,0.747619,1.009471,0.933333,1,0
65,0.960483,9.097284,31.892308,32.553846,0.546218,1.996697,0.411765,1,0
32,0.678543,6.383076,32.4375,32.0625,0.761905,0.849752,0.857143,1,0
870,0.627916,33.282404,32.113793,30.726437,0.73854,1.183309,0.815789,1,0
0,0,0,0,0,0,0,0,0,0
366,0.97786,21.587165,31.336066,23.879781,0.22875,3.797624,0.64,1,0
66,0.442634,9.166996,30.878788,29.712121,0.733333,0.915566,0.9,1,0
726,0.672626,30.403485,37.961433,24.520661,0.465982,3.702186,0.926829,1,0
0,0,0,0,0,0,0,0,0,0
184,0.489985,15.30608,32.766304,30.73913,0.721569,1.05781,0.882353,1,0
578,0.474125,27.128075,31.432526,31.576125,0.76455,1.105245,0.964286,1,0
77,0.799382,9.901487,31.025974,33.220779,0.636364,1.163721,1,1,0
177,0.806552,15.012108,31.378531,30.090395,0.614583,1.353592,0.888889,1,0
17,0.707107,4.652426,32,32,0.68,0.729689,1,1,0
13,0.523557,4.068429,31.384615,30.615385,0.8125,0.642201,1,1,0
484,0.624916,24.824342,36.902893,37.02686,0.493878,1.806176,0.8,1,0
112,0.908875,11.941643,33.821429,33.303571,0.470588,1.483801,0.823529,1,0
0,0,0,0,0,0,0,0,0,0
33,0.876237,6.482045,30.515152,32.909091,0.589286,0.978334,0.875,1,0
0,0,0,0,0,0,0,0,0,0
625,0.974316,28.209479,38.5856,35.6064,0.454545,3.659737,0.454545,-2,0
81,0.759368,10.155413,31.222222,31.617284,0.669421,0.993417,1,1,0
37,0.691729,6.863663,30.837838,31.243243,0.755102,0.851672,1,1,0
9,0,3.385138,48,4,1,0.565884,1,1,0
279,0.542937,18.847648,26.111111,35.125448,0.632653,1.293987,1,1,0
19,0.520704,4.918491,32.842105,31.842105,0.76,0.715581,1,1,0
519,0.553164,25.706251,21.899807,24.672447,0.74569,1.077784,0.827586,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7,0.377964,2.985411,31.714286,32,0.777778,0.53007,1,1,0
375,0.391927,21.850969,24.669333,31.162667,0.679348,1.167822,0.958333,1,0
16,0.600159,4.513517,32.5625,32.375,0.8,0.745453,0.8,1,0
57,0.690027,8.519076,31.736842,31.105263,0.7125,0.954108,0.8,1,0
43,0.700032,7.399277,32.186047,32.72093,0.767857,0.935661,0.875,1,0
0,0,0,0,0,0,0,0,0,0
649,0.856573,28.745999,36.751926,20.788906,0.304981,5.831036,0.678571,1,0
32,0.55059,6.383076,32.09375,32.59375,0.653061,0.927623,1,1,0
2,1,1.595769,34,32.5,1,0,0.5,1,0
621,0.749364,28.119064,34.977456,21.112721,0.553476,1.765019,0.970588,1,0
46,0.594962,7.65304,31.869565,32.869565,0.821429,0.920805,0.875,1,0
321,0.395163,20.216575,33.05919,35.604361,0.369816,2.959476,0.903226,1,0
99,0.796306,11.227231,31.676768,31.656566,0.692308,1.064129,0.846154,1,0
633,0.61206,28.389446,25.123223,25.909953,0.703333,1.104682,1,1,0
109,0.722526,11.780624,32.009174,31.256881,0.838462,1.016484,0.769231,1,0
303,0.437929,19.641578,28.323432,29.026403,0.450893,1.623913,0.857143,1,0
11,0.708444,3.74241,31.909091,32.636364,0.916667,0.641159,0.75,1,0
33,0.751624,6.482045,30.909091,31.424242,0.785714,0.877054,0.857143,1,0
755,0.686978,31.004772,40.61457,43.184106,0.667551,1.88524,0.74359,1,0
84,0.310497,10.341766,33.595238,30.011905,0.583333,1.174686,1,1,0
1025,0.763746,36.12576,32.694634,40.66439,0.44143,3.572399,0.796296,1,0
32,0.903173,6.383076,32,32.59375,0.64,1.284575,0.5,1,0
23,0.8038,5.411516,31.26087,32.652174,0.766667,0.9128,0.833333,1,0
44,0.478744,7.484821,31.863636,32.522727,0.785714,0.867373,0.875,1,0
0,0,0,0,0,0,0,0,0,0
5,0.816497,2.523133,31.8,31.6,0.833333,0.431532,0.666667,1,0
22,0.590475,5.292567,33.5,31.909091,0.733333,0.821591,0.833333,1,0
556,0.68023,26.606788,33.176259,32.372302,0.509158,3.343969,0.717949,0,0
35,0.676102,6.675581,32.085714,31.428571,0.833333,0.826936,0.857143,1,0
1511,0.727961,43.861885,19.636003,20.685639,0.503667,4.464151,0.833333,-3,0
0,0,0,0,0,0,0,0,0,0
164,0.71103,14.450304,29.682927,23.518293,0.616541,2.670325,0.736842,1,0
105,0.604352,11.562446,31.495238,31.085714,0.734266,1.003322,0.846154,1,0
35,0.733659,6.675581,33.228571,31.685714,0.648148,0.976863,0.666667,1,0
427,0.711341,23.316803,25.142857,34.552693,0.635417,1.31,0.857143,1,0
0,0,0,0,0,0,0,0,0,0
270,0.802081,18.541162,29.625926,29.614815,0.47619,2.476691,0.777778,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
18,0.77169,4.787307,32.888889,32.888889,0.72,0.755335,1,1,0
6,0.790569,2.763953,31,32.5,1,0.477465,0.666667,1,0
195,0.544068,15.756958,31.774359,34.507692,0.716912,1.056039,0.941176,1,0
453,0.422835,24.016193,30.520971,23.395143,0.7248,1.064399,1,1,0
33,0.676288,6.482045,33.030303,32.424242,0.785714,0.824002,0.857143,1,0
30,0.450972,6.180387,31.633333,31.366667,0.833333,0.773019,1,1,0
386,0.593117,22.169133,34.448187,27.406736,0.61859,1.815451,0.923077,1,0
0,0,0,0,0,0,0,0,0,0
99,0.551215,11.227231,32.787879,30.777778,0.75,0.950358,0.916667,1,0
557,0.655504,26.630705,31.75763,33.371634,0.386001,4.145324,0.948718,1,0
21,0.645569,5.170883,31.190476,28,0.7,0.791209,0.833333,1,0
77,0.532462,9.901487,31.805195,33.285714,0.777778,0.938961,0.818182,1,0
11,0.910966,3.74241,34,33,0.733333,0.512182,0.6,1,0
739,0.588705,30.674485,44.299053,27.418133,0.474326,2.926432,0.926829,0,0
244,0.875936,17.625846,32.454918,31.782787,0.598039,1.428576,0.708333,1,0
22,0.537319,5.292567,31.727273,32.5,0.733333,0.758964,0.833333,1,0
32,0.427094,6.383076,31.4375,32.4375,0.761905,0.849752,0.857143,1,0
0,0,0,0,0,0,0,0,0,0
3,0.816497,1.95441,31.666667,32.333333,0.75,0.309208,1,1,0
421,0.833515,23.152405,36.313539,34.092637,0.395677,2.589878,0.736842,1,0
733,0.458565,30.549707,26.237381,41.396999,0.763542,1.105526,0.9375,1,0
53,0.516251,8.214724,31.396226,33.339623,0.736111,0.918099,0.888889,1,0
5,0,2.523133,32,31,0.555556,0.509296,1,1,0
32,0.786674,6.383076,31.6875,32.65625,0.8,0.904462,0.625,1,0
804,0.940738,31.995071,31.43408,35.190299,0.29833,6.357707,0.890909,-3,0
394,0.813312,22.397687,24.236041,30.284264,0.579412,1.609005,0.588235,1,0
14,0.629289,4.222008,31.357143,31.214286,0.7,0.696692,0.8,1,0
377,0.682275,21.90916,32.525199,32.899204,0.628333,1.463079,0.96,1,0
708,0.77454,30.024217,31.090395,29.944915,0.59,1.5893,0.75,1,0
380,0.864549,21.996159,19.094737,31.771053,0.625,1.581841,0.59375,1,0
45,0.249956,7.569398,31.8,31.577778,0.703125,0.866995,1,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
58,0.519183,8.59348,31.862069,30.37931,0.716049,0.98015,1,1,0
8,0.57735,3.191538,32,31.5,0.666667,0.583178,0.75,1,0
0,0,0,0,0,0,0,0,0,0
4,0,2.256758,31.5,30.5,1,0.31831,1,1,0
0,0,0,0,0,0,0,0,0,0
21,0.797679,5.170883,32.142857,30.761905,0.75,0.860714,0.571429,1,0
33,0.787332,6.482045,31.757576,32.030303,0.6875,0.899513,0.75,1,0
18,0.816497,4.787307,44.333333,4.333333,0.72,0.824554,1,1,0
28,0.777449,5.970821,32.892857,30.892857,0.8,0.945818,0.714286,1,0
56,0.908823,8.444016,33,32,0.777778,1.200948,0.5,1,0
1066,0.485636,36.841191,41.412758,45.69137,0.823166,1.263211,0.945946,1,0
406,0.822925,22.73621,37.064039,39.44335,0.414286,2.619452,0.8,1,0
15,0.755929,4.370194,32.8,31.6,0.75,0.79515,0.8,1,0
35,0.848003,6.675581,31.314286,28.685714,0.583333,1.090411,0.6,1,0
34,0.659839,6.579525,32.529412,33.941176,0.693878,0.873057,1,1,0
175,0.726189,14.927053,25.011429,24.92,0.305944,3.998304,0.846154,1,0
33,0.445043,6.482045,30.909091,31.242424,0.785714,0.824002,0.857143,1,0
658,0.908656,28.94463,29.405775,33.024316,0.37643,4.059055,0.826087,1,0
0,0,0,0,0,0,0,0,0,0
40,0.724051,7.136496,31.225,31.075,0.714286,1.417441,0.875,0,0
0,0,0,0,0,0,0,0,0,0
50,0.885826,7.978846,33.8,29.94,0.617284,1.187357,1,1,0
72,0.525366,9.574615,31.541667,30.611111,0.8,0.91215,0.9,1,0
9,0.694588,3.385138,31.666667,31.888889,0.75,0.600731,0.75,1,0
480,0.738895,24.721549,38.483333,28.491667,0.703812,2.026805,0.709677,-1,0
24,0.584987,5.527906,31.125,31.666667,0.8,0.753125,0.833333,1,0
0,0,0,0,0,0,0,0,0,0
342,0.82464,20.867389,51.72807,26.859649,0.325714,3.91663,0.857143,1,0
60,0.557093,8.740387,29.966667,31.316667,0.666667,0.964759,0.9,1,0
1,0,1.128379,34,31,1,0,1,1,0
226,0.488561,16.963258,37.132743,40.535398,0.738562,1.304635,0.944444,1,0
32,0.586805,6.383076,31.65625,32.34375,0.761905,0.849752,0.857143,1,0
116,0.553391,12.153016,52.706897,26.301724,0.552381,2.78039,0.933333,1,0
0,0,0,0,0,0,0,0,0,0
64,0.491453,9.027033,31.828125,32.953125,0.711111,0.944177,0.9,1,0
252,0.827297,17.912464,32.06746,30.813492,0.644501,1.211568,0.73913,1,0
4,0,2.256758,30.5,31.5,1,0.31831,1,1,0
0,0,0,0,0,0,0,0,0,0
51,0.559141,8.058239,31.843137,31.980392,0.708333,0.909434,0.888889,1,0
174,0.72045,14.884343,34.201149,36.321839,0.386667,2.654396,0.72,0,0
36,0.543906,6.770275,32.861111,32.611111,0.857143,0.803966,0.857143,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
12,0,3.90882,31.5,31.5,0.75,0.618415,1,1,0
34,0.524836,6.579525,31.970588,31.911765,0.693878,0.92682,1,1,0
726,0.864833,30.403485,35.650138,29.848485,0.377339,2.70386,0.711538,1,0
54,0.686656,8.29186,33.37037,31.37037,0.6,1.007114,0.9,1,0
30,0.67459,6.180387,31.2,31.633333,0.833333,0.882763,1,1,0
26,0.78566,5.753627,31.576923,32.230769,0.722222,0.831782,1,1,0
19,0.840961,4.918491,31.052632,32.421053,0.678571,0.878801,0.571429,1,0
0,0,0,0,0,0,0,0,0,0
15,0.71318,4.370194,31.533333,31.333333,0.75,0.720878,0.8,1,0
116,0.389761,12.153016,35.767241,30.387931,0.517857,1.307851,0.875,1,0
31,0.555928,6.282549,31.451613,30.709677,0.861111,0.800304,1,1,0
36,0.758972,6.770275,30.972222,29,0.571429,1.226602,0.777778,1,0
16,0.57735,4.513517,31,32.5,0.8,0.675823,0.8,1,0
39,0.4153,7.046726,31.871795,31.871795,0.795918,0.807997,1,1,0
530,0.927101,25.977239,33.85283,38.666038,0.364011,4.071649,0.464286,1,0
0,0,0,0,0,0,0,0,0,0
33,0.632638,6.482045,31.909091,32.515152,0.785714,0.824002,0.857143,1,0
0,0,0,0,0,0,0,0,0,0
47,0.418747,7.735778,30.553191,32.382979,0.734375,0.874605,1,1,0
735,0.772174,30.591356,30.557823,31.02585,0.625,1.522095,0.666667,1,0
480,0.845602,24.721549,31.641667,27.779167,0.279883,6.091661,0.714286,1,0
647,0.630852,28.701672,32.734158,32.499227,0.722098,1.177401,0.875,1,0
39,0.653719,7.046726,32.846154,31.564103,0.8125,0.856267,0.75,1,0
6,0.790569,2.763953,31,32.5,1,0.477465,0.666667,1,0
167,0.811894,14.581872,34.964072,29.862275,0.579861,1.359836,0.888889,1,0
22,0.689861,5.292567,31.5,32,0.733333,0.758964,0.833333,1,0
63,0.804457,8.956232,32.539683,33.079365,0.692308,1.060141,0.538462,1,0
20,0.730297,5.046265,30.5,32.5,0.833333,0.742098,0.666667,1,0
33,0.893249,6.482045,51.575758,9.363636,0.733333,1.131011,0.555556,1,0
9,0.694588,3.385138,31.333333,31.888889,0.75,0.600731,0.75,1,0
34,0.647727,6.579525,32.176471,32.235294,0.809524,0.851258,0.857143,1,0
105,0.537594,11.562446,31.380952,32.419048,0.795455,0.989985,0.916667,1,0
423,0.300333,23.207333,33.1513,32.092199,0.766304,1.051718,0.958333,1,0
26,0.544059,5.753627,32,32.5,0.866667,0.750284,0.833333,1,0
101,0.567182,11.34007,28.534653,28.861386,0.706294,1.009742,0.846154,1,0
2,1,1.595769,31.5,32,1,0,0.5,1,0
0,0,0,0,0,0,0,0,0,0
79,0.54555,10.029253,32.455696,32.924051,0.718182,0.966187,0.909091,1,0
37,0.657921,6.863663,33.189189,31.459459,0.770833,0.902552,0.75,1,0
0,0,0,0,0,0,0,0,0,0
737,0.486913,30.632949,35.390773,37.082768,0.585851,1.966481,0.918919,1,0
35,0.975148,6.675581,53.542857,27.171429,0.353535,1.344078,0.818182,1,0
21,0.545786,5.170883,30.904762,33.904762,0.7,0.795105,0.833333,1,0
99,0.599866,11.227231,32.606061,32.747475,0.75,1.016224,0.916667,1,0
17,0.625943,4.652426,31.588235,30.882353,0.85,0.701603,0.8,1,0
556,0.68023,26.606788,33.176259,32.372302,0.509158,3.343969,0.717949,0,0
21,0,5.170883,33,32,0.84,0.70676,1,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
96,0.794101,11.055813,29.4375,31.5625,0.685714,1.133003,0.714286,1,0
21,0,5.170883,32,31,0.84,0.70676,1,1,0
66,0.570185,9.166996,31.924242,30.666667,0.733333,0.915566,0.9,1,0
21,0,5.170883,32,32,0.84,0.70676,1,1,0
866,0.505966,33.205804,42.647806,22.926097,0.755013,1.106632,0.837838,1,0
1755,0.861552,47.270873,15.263248,29.896296,0.703125,2.286709,0.609375,-2,0
215,0.592125,16.545286,30.753488,32.683721,0.628655,1.541109,0.947368,1,0
10,0.791741,3.568248,30.7,31.2,0.833333,0.536007,0.75,1,0
592,0.201056,27.45465,31.626689,35.5625,0.658509,1.268799,0.935484,1,0
745,0.633262,30.798757,32.818792,31.867114,0.532143,3.28011,0.875,-1,0
17,0.708642,4.652426,19.294118,55.705882,0.85,0.77035,0.8,1,0
61,0.669638,8.812923,30.836066,31.704918,0.7625,0.931946,0.8,1,0
16,0.600159,4.513517,31.625,31.4375,0.8,0.745453,0.8,1,0
19,0.520704,4.918491,31.842105,31.842105,0.76,0.715581,1,1,0
0,0,0,0,0,0,0,0,0,0
44,0.452414,7.484821,31,31.5,0.785714,0.821591,0.875,1,0
27,0.568706,5.86323,31.592593,31.444444,0.75,0.800975,1,1,0
289,0.732719,19.182446,26.951557,24.868512,0.688095,1.261973,0.952381,1,0
70,0.583128,9.440697,33.657143,38.685714,0.864198,0.999867,1,1,0
90,0.769473,10.704745,31.055556,32.833333,0.743802,0.995628,1,1,0
79,0.967184,10.029253,40.734177,35.797468,0.250794,2.043578,0.714286,1,0
14,0.837907,4.222008,28.142857,1.642857,0.7,0.823366,0.8,1,0
105,0.537594,11.562446,31.380952,32.419048,0.795455,0.989985,0.916667,1,0
0,0,0,0,0,0,0,0,0,0
15,0.552682,4.370194,31.733333,31.666667,0.75,0.720878,0.8,1,0
9,0.694588,3.385138,31.111111,32.333333,0.75,0.600731,0.75,1,0
2,1,1.595769,33.5,32,1,0,0.5,1,0
21,0,5.170883,32,31,0.84,0.70676,1,1,0
6,0.6742,2.763953,33.166667,32.166667,0.666667,0.516863,1,1,0
12,0.795006,3.90882,31.916667,31.833333,0.8,0.695717,0.6,1,0
325,0.888858,20.342145,32.852308,32.972308,0.616698,1.759489,0.548387,1,0
0,0,0,0,0,0,0,0,0,0
39,0.68773,7.046726,32.717949,30.846154,0.8125,0.856267,0.75,1,0
272,0.539758,18.609706,31.533088,33.356618,0.719577,1.092658,0.857143,1,0
7,0.377964,2.985411,31,31.285714,0.777778,0.53007,1,1,0
106,0.532956,11.617375,32.45283,31.198113,0.627219,1.053231,1,1,0
33,0.597923,6.482045,31.242424,32.69697,0.785714,0.824002,0.857143,1,0
137,0.444973,13.20734,30.357664,30.824818,0.752747,1.043493,0.928571,1,0
395,0.336815,22.426092,31.843038,31.564557,0.658333,1.202387,0.96,1,0
406,0.370184,22.73621,29.608374,23.576355,0.537037,1.613848,0.964286,1,0
32,0,6.383076,30.5,31.5,0.888889,0.775295,1,1,0
25,0.781745,5.641896,32.08,31.64,0.625,0.95418,0.625,1,0
40,0.703808,7.136496,32.65,31.55,0.740741,0.90375,0.666667,1,0
0,0,0,0,0,0,0,0,0,0
116,0.389761,12.153016,35.767241,30.387931,0.517857,1.307851,0.875,1,0
58,0.61754,8.59348,32.965517,30.068966,0.725,0.98015,0.8,1,0
254,0.65279,17.983405,32.716535,31.169291,0.649616,1.328274,0.73913,1,0
222,0.708128,16.812471,30.252252,33.252252,0.704762,1.169237,0.714286,1,0
13,0.523557,4.068429,31.615385,32.384615,0.8125,0.642201,1,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
106,0.684162,11.617375,33.056604,31.528302,0.741259,1.10612,0.846154,1,0
2,1,1.595769,32,31.5,1,0,0.5,1,0
0,0,0,0,0,0,0,0,0,0
39,0.803261,7.046726,31.358974,31.948718,0.722222,0.978574,0.666667,1,0
75,0.496225,9.77205,32.533333,32.053333,0.833333,0.911739,0.9,1,0
63,0.596334,8.956232,31.761905,32.126984,0.777778,0.90236,1,1,0
90,0.551432,10.704745,32.166667,30.855556,0.818182,0.947075,0.909091,1,0
734,0.587835,30.570539,36.787466,21.211172,0.719608,1.381333,0.882353,1,0
47,0.544335,7.735778,31.255319,29.148936,0.839286,0.947559,0.875,1,0
1304,0.948404,40.746833,25.782975,39.229294,0.36857,2.304076,0.95082,1,0
0,0,0,0,0,0,0,0,0,0
30,0.646589,6.180387,31.533333,33.2,0.714286,0.849866,0.857143,1,0
34,0.648826,6.579525,33.088235,31.764706,0.693878,0.873057,1,1,0
7,0.377964,2.985411,31.714286,32,0.777778,0.53007,1,1,0
196,0.489626,15.797308,32.22449,31.97449,0.720588,1.026593,0.941176,1,0
19,0.836634,4.918491,30.736842,35.105263,0.633333,0.781156,0.833333,1,0
229,0.673627,17.075475,38.720524,33.170306,0.636111,1.287544,0.9,1,0
8,0.57735,3.191538,32,31.5,0.666667,0.583178,0.75,1,0
26,0.476007,5.753627,31.653846,32.346154,0.722222,0.773719,1,1,0
162,0.520345,14.361922,32.240741,30.179012,0.723214,1.067967,0.875,1,0
971,0.583125,35.16128,21.007209,24.22863,0.480455,2.978688,0.914894,1,0
52,0.794842,8.136858,30.846154,31.211538,0.65,1.211995,0.8,1,0
1573,0.789304,44.752718,19.586777,18.54609,0.493723,2.023359,0.915254,1,0
21,0,5.170883,32,32,0.84,0.70676,1,1,0
89,0.75627,10.645108,30.41573,33.404494,0.494444,1.841707,0.8,1,0
0,0,0,0,0,0,0,0,0,0
20,0.567587,5.046265,31.85,31.7,0.666667,0.768702,0.833333,1,0
10,0.612372,3.568248,30,32.2,0.833333,0.620236,0.75,1,0
108,0.914643,11.72646,33.287037,34.777778,0.3375,1.906737,0.8,1,0
80,0.522034,10.09253,30.8875,32.0625,0.808081,0.939218,0.818182,1,0
359,0.268068,21.379733,31.356546,32.050139,0.777056,1.084329,0.954545,1,0
878,0.455612,33.435076,38.496583,21.976082,0.759516,1.243977,1,1,0
0,0,0,0,0,0,0,0,0,0
38,0.446433,6.955796,31.578947,32.157895,0.77551,0.82926,1,1,0
364,0.870055,21.528102,28.563187,25.857143,0.577778,1.763156,0.514286,1,0
227,0.774976,17.000746,32.986784,32.044053,0.772109,1.147511,0.666667,1,0
10,0.616441,3.568248,32.7,32.7,0.625,0.654797,1,1,0
368,0.671943,21.646066,31.641304,32.07337,0.707692,1.227921,0.769231,1,0
656,0.531131,28.900608,26.050305,28.585366,0.585714,2.136476,0.914286,1,0
785,0.801226,31.61476,24.863694,39.067516,0.588456,2.186176,0.630435,0,0
0,0,0,0,0,0,0,0,0,0
184,0.57711,15.30608,32.168478,32.309783,0.766667,1.022668,0.9375,1,0
8,0.612372,3.191538,30.125,31.875,0.888889,0.546802,1,1,0
16,0.880257,4.513517,17,7.5,0.888889,0.818497,0.5,1,0
557,0.607879,26.630705,29.202873,29.348294,0.496435,2.016738,0.970588,0,0
1002,0.802664,35.718147,25.096806,42.218563,0.385236,4.109476,1,1,0
26,0.476007,5.753627,32.346154,32.346154,0.722222,0.773719,1,1,0
103,0.6693,11.451798,32.048544,31.262136,0.72028,1.056003,0.846154,1,0
222,0.358172,16.812471,33.13964,35.072072,0.816176,1.037494,0.941176,1,0
81,0.665302,10.155413,34.91358,31.604938,0.736364,0.942331,0.909091,1,0
7,0.377964,2.985411,30.285714,31,0.777778,0.53007,1,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
76,0.570385,9.836982,31.105263,30.368421,0.633333,1.280506,0.833333,1,0
168,0.859863,14.625466,31.547619,34.160714,0.54902,1.500565,0.944444,1,0
